Brand,Processor_Brand,Processor_Full,Price,Discount,Original_price,RAM_GB,OS,Platform,Storage_GB,Storage_unit,Display_cm,Display_inch,Warranty,Availability,Processor_Gen_Num,Clean_Description
Lenovo,Intel,Intel Core i7 Processor (11th Gen),129990,10,145000.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,11.0,Intel Core i7 Processor (11th Gen); 16 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; Microsoft Office Home and Student 2019; 1 Year Onsite Warranty + 1 Year Legion Ultimate Support + 1 Year Accidental Damage Protection
Msi,Intel,Intel Core Ultra 7 Processor,129990,5,136990.0,32.0,Windows 11,Windows,1024.0,TB,33.78,13.3,2.0,In Stock,14.0,Intel Core Ultra 7 Processor; 32 GB LPDDR5X RAM; 64 bit Windows 11 Operating System; 1 TB SSD; 33.78 cm (13.3 inch) Display; Microsoft Office Home & Student 2021; 2 Year Onsite Warranty
Lenovo,Intel,Intel Core Ultra 9 Processor,129989,25,174890.0,32.0,Windows 11,Windows,1024.0,TB,35.56,14.0,1.0,In Stock,14.0,"Intel Core Ultra 9 Processor; 32 GB LPDDR5X RAM; Windows 11 Home Operating System; 1 TB SSD; 35.56 cm (14 Inch) Touchscreen Display; Microsoft Office Home 2024, Lenovo AI Now; 1 Year Carry-in Warranty"
Lenovo,Intel,Intel Core i7 Processor (14th Gen),129690,29,184690.0,16.0,Windows 11,Windows,1024.0,TB,40.64,16.0,1.0,In Stock,14.0,Intel Core i7 Processor (14th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; Office Home & Student 2021; 1Yr Warranty + 1 Yr Legion Ultimate Support and 1 Yr Accidental Damage Protection
Lenovo,Qualcomm,Qualcomm Snapdragon X Plus Processor,129190,34,195890.0,32.0,Windows 11,Windows,1024.0,TB,36.83,14.5,1.0,In Stock,12.0,Qualcomm Snapdragon X Plus Processor; 32 GB LPDDR5X RAM; Windows 11 Home Operating System; 1 TB SSD; 36.83 cm (14.5 Inch) Touchscreen Display; Office Home 2024; 1 Year On-Site Warranty
Hp,Intel,Intel Core i7 Processor (13th Gen),128990,7,139389.0,16.0,Windows 11,Windows,1024.0,TB,40.89,16.1,1.0,In Stock,13.0,Intel Core i7 Processor (13th Gen); 16 GB DDR5 RAM; 64 bit Windows 11 Operating System; 1 TB SSD; 40.89 cm (16.1 inch) Display; 1 Year Onsite Warranty
Lenovo,AMD,AMD Ryzen 7 Octa Core Processor,128590,26,174890.0,16.0,Windows 11,Windows,1024.0,TB,40.64,16.0,1.0,In Stock,9.0,AMD Ryzen 7 Octa Core Processor; 16 GB LPDDR5X RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 inch) Display; 1 Year Carry-in Warranty
Lenovo,Intel,Intel Core i7 Processor (12th Gen),128545,20,162373.0,16.0,Windows 11,Windows,1024.0,TB,40.64,16.0,3.0,In Stock,12.0,Intel Core i7 Processor (12th Gen); 16 GB DDR4 RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; 3 Year Premier Support
Msi,Intel,Intel Core i7 Processor (13th Gen),126990,37,201990.0,16.0,Windows 11,Windows,1024.0,TB,40.64,16.0,2.0,In Stock,13.0,Intel Core i7 Processor (13th Gen); 16 GB LPDDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; 2 Year Carry-in Warranty
Microsoft,Snapdragon,Snapdragon X Plus Processor,126990,5,134999.0,16.0,Windows 11,Windows,512.0,GB SSD,33.02,13.0,1.0,In Stock,12.0,Snapdragon X Plus Processor; 16 GB LPDDR5X RAM; Windows 11 Operating System; 512 GB SSD; 33.02 cm (13 Inch) Touchscreen Display; 1 Year Onsite Warranty
Lenovo,Intel,Intel Core Ultra 7 Processor,126190,14,146890.0,16.0,Windows 11,Windows,1024.0,TB,40.64,16.0,1.0,In Stock,14.0,Intel Core Ultra 7 Processor; 16 GB LPDDR5X RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 inch) Display; 1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection
Hp,AMD,AMD Ryzen 7 Octa Core Processor,126000,0,126641.0,16.0,Windows 11,Windows,1024.0,TB,40.89,16.1,1.0,In Stock,9.0,AMD Ryzen 7 Octa Core Processor; 16 GB DDR5 RAM; 64 bit Windows 11 Operating System; 1 TB HDD|1 TB SSD; 40.89 cm (16.1 Inch) Display; 1 Year Onsite Warranty
Samsung,Intel,Intel Core i7 Processor (13th Gen),125990,35,194990.0,16.0,Windows 11,Windows,1024.0,TB,35.56,14.0,1.0,In Stock,13.0,Intel Core i7 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 35.56 cm (14 Inch) Display; 1 Year Onsite Warranty
Asus,Intel,Intel Core i7 Processor (13th Gen),125950,34,192667.0,16.0,Windows 11,Windows,1024.0,TB,40.64,16.0,1.0,In Stock,13.0,Intel Core i7 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; 1 Year Onsite Warranty
Asus,Intel,Intel Core i7 Processor (11th Gen),125599,8,136990.0,16.0,Windows 10,Windows,1024.0,TB,39.62,15.6,1.0,In Stock,11.0,Intel Core i7 Processor (11th Gen); 16 GB DDR4 RAM; 64 bit Windows 10 Operating System; 1 TB SSD; 39.62 cm (15.6 inch) Display; 1 Year Onsite Warranty
Apple,Apple,Apple M3 Processor,124990,19,154900.0,24.0,Mac OS,Mac,512.0,GB SSD,34.54,13.6,1.0,In Stock,3.0,"Apple M3 Processor; 24 GB Unified Memory RAM; Mac OS Operating System; 512 GB SSD; 34.54 cm (13.6 Inch) Display; Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos, Weather; 1 Year Limited Warranty"
Msi,Intel,Intel Core i9 Processor (13th Gen),124990,30,179990.0,16.0,Windows 11,Windows,1024.0,TB,39.62,15.6,2.0,In Stock,13.0,Intel Core i9 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 39.62 cm (15.6 Inch) Display; 2 Year Carry-in Warranty
Microsoft,Snapdragon,Snapdragon X Plus Processor,124990,7,134999.0,16.0,Windows 11,Windows,512.0,GB SSD,33.02,13.0,1.0,In Stock,12.0,Snapdragon X Plus Processor; 16 GB LPDDR5X RAM; Windows 11 Operating System; 512 GB SSD; 33.02 cm (13 Inch) Touchscreen Display; 1 Year Onsite Warranty
Apple,Apple,Apple M3 Processor,124990,19,154900.0,16.0,Mac OS,Mac,512.0,GB SSD,38.1,15.0,1.0,In Stock,3.0,"Apple M3 Processor; 16 GB Unified Memory RAM; Mac OS Operating System; 512 GB SSD; 38.1 cm (15 Inch) Display; Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos; 1 Year Onsite Warranty"
Msi,Intel,Intel Core Ultra 7 Processor (1st Gen),124990,21,159990.0,32.0,Windows 11,Windows,1024.0,TB,40.64,16.0,2.0,In Stock,14.0,Intel Core Ultra 7 Processor (1st Gen); 32 GB LPDDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Touchscreen Display; 2 Year Warranty Term
Apple,Apple,Apple M4 Processor,124900,0,124900.0,16.0,Mac OS,Mac,256.0,GB SSD,38.86,15.3,1.0,In Stock,4.0,"Apple M4 Processor; 16 GB Unified Memory RAM; Mac OS Operating System; 256 GB SSD; 38.86 cm (15.3 inch) Display; Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, iPhone Mirroring, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Passwords, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Stocks, Time Machine, Tips, TV, Voice Memos, Weather; 1 Year Limited Warranty"
Hp,Intel,Intel Core i7 Processor (13th Gen),123990,29,174990.0,16.0,Windows 11,Windows,512.0,GB SSD,43.94,17.3,1.0,In Stock,13.0,Intel Core i7 Processor (13th Gen); 16 GB DDR5 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 43.94 cm (17.3 Inch) Display; 1 Year Onsite Warranty
Asus,Intel,Intel Core Ultra 9 Processor,123899,22,158990.0,16.0,Windows 11,Windows,1024.0,TB,40.64,16.0,1.0,In Stock,14.0,Intel Core Ultra 9 Processor; 16 GB LPDDR5X RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; Microsoft Office Home & Student 2021; 1 Year Onsite Warranty
Lenovo,Intel,Intel Core i7 Processor (12th Gen),123472,17,149845.0,16.0,Windows 11,Windows,512.0,GB SSD,35.56,14.0,3.0,In Stock,12.0,Intel Core i7 Processor (12th Gen); 16 GB DDR4 RAM; Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 Inch) Display; 3 Year Premier Support
Lenovo,Intel,Intel Core i7 Processor (13th Gen),123390,29,174890.0,16.0,Windows 11,Windows,1024.0,TB,33.78,13.3,1.0,In Stock,13.0,Intel Core i7 Processor (13th Gen); 16 GB LPDDR5 RAM; Windows 11 Operating System; 1 TB SSD; 33.78 cm (13.3 Inch) Touchscreen Display; 1 Year Carry-in Warranty
Hp,Intel,Intel Core i7 Processor (13th Gen),123299,7,132727.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,13.0,Intel Core i7 Processor (13th Gen); 16 GB LPDDR5 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Touchscreen Display; 1 Year Onsite Warranty
Samsung,Intel,Intel Core Ultra 5 Processor,122990,24,163289.0,16.0,Windows 11,Windows,512.0,GB SSD,40.64,16.0,1.0,In Stock,14.0,Intel Core Ultra 5 Processor; 16 GB LPDDR5X RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 40.64 cm (16 inch) Touchscreen Display; MS Office Home and Student 2021; 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
Dell,Intel,Intel Core 7 Processor,122990,19,151875.0,16.0,Windows 11,Windows,1024.0,TB,40.64,16.0,1.0,In Stock,12.0,Intel Core 7 Processor; 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 inch) Display; 1 Year Onsite Hardware Service
Lenovo,Intel,Intel Core i7 Processor (13th Gen),122990,24,162090.0,16.0,Windows 11,Windows,1024.0,TB,39.62,15.6,1.0,In Stock,13.0,Intel Core i7 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Home Operating System; 1 TB SSD; 39.62 cm (15.6 inch) Display; Office Home 2024 + Lenovo AI Now; 1 Year Onsite Warranty
Msi,Intel,Intel Core i7 Processor (13th Gen),122990,25,165990.0,16.0,Windows 11,Windows,1024.0,TB,34.04,13.4,2.0,In Stock,13.0,Intel Core i7 Processor (13th Gen); 16 GB LPDDR5 RAM; Windows 11 Operating System; 1 TB SSD; 34.04 cm (13.4 Inch) Display; 2 Year Carry-in Warranty
Lenovo,Intel,Intel Core i7 Processor (14th Gen),122990,24,162090.0,16.0,Windows 11,Windows,1024.0,TB,39.62,15.6,1.0,In Stock,14.0,Intel Core i7 Processor (14th Gen); 16 GB DDR5 RAM; Windows 11 Home Operating System; 1 TB SSD; 39.62 cm (15.6 inch) Display; Office Home 2024 + Lenovo AI Now; 1 Year Onsite Warranty
Lenovo,AMD,AMD Ryzen 7 Octa Core Processor,122490,19,152290.0,24.0,Windows 11,Windows,1024.0,TB,39.62,15.6,1.0,In Stock,9.0,AMD Ryzen 7 Octa Core Processor; 24 GB DDR5 RAM; Windows 11 Home Operating System; 1 TB SSD; 39.62 cm (15.6 inch) Display; Office Home 2024 + Lenovo AI Now; 1 Year Onsite Warranty
Asus,Intel,Intel Core Ultra 9 Processor,122437,28,170990.0,32.0,Windows 11,Windows,1024.0,TB,35.56,14.0,1.0,In Stock,14.0,"Intel Core Ultra 9 Processor; 32 GB LPDDR5X RAM; Windows 11 Home Operating System; 1 TB SSD; 35.56 cm (14 Inch) Touchscreen Display; Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), 
McAfee? 1 year, One-Month Membership of Adobe Creative Cloud All Apps; 1 Year Onsite warranty"
Samsung,Intel,Intel Core Ultra 7 Processor,121889,17,146990.0,32.0,Windows 11,Windows,1024.0,TB,39.62,15.6,1.0,In Stock,14.0,Intel Core Ultra 7 Processor; 32 GB LPDDR5X RAM; 64 bit Windows 11 Operating System; 1 TB SSD; 39.62 cm (15.6 inch) Display; MS Office Home and Student 2024; 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
Hp,Intel,Intel Core i5 Processor (10th Gen),121000,20,152042.0,8.0,Windows 10,Windows,512.0,GB SSD,33.78,13.3,1.0,In Stock,10.0,"Intel Core i5 Processor (10th Gen); 8 GB DDR4 RAM; 64 bit Windows 10 Operating System; 512 GB SSD; 33.78 cm (13.3 inch) Touchscreen Display; HP Audio Switch, HP Documentation, HP e-Service, HP JumpStart, HP Support Assistant, HP Connection Optimizer, HP Command Center, HP PC Hardware Diagnostics Windows; 1 Year Onsite Warranty"
Msi,Intel,Intel Core i7 Processor,120990,2,123990.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,2.0,In Stock,12.0,Intel Core i7 Processor; 16 GB DDR5 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 2 Year On-Site Warranty
Acer,AMD,AMD Ryzen 7 Octa Core Processor,120790,18,148999.0,16.0,Windows 11,Windows,512.0,GB SSD,40.64,16.0,1.0,In Stock,9.0,AMD Ryzen 7 Octa Core Processor; 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 40.64 cm (16 Inch) Display; 1 Year Onsite Warranty
Lenovo,Intel,Intel Core i7 Processor (13th Gen),120490,31,174890.0,24.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,13.0,Intel Core i7 Processor (13th Gen); 24 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Carry-in Warranty
Acer,Intel,Intel Core i7 Processor (14th Gen),120000,16,142999.0,16.0,Windows 11,Windows,1024.0,TB,40.64,16.0,1.0,In Stock,14.0,Intel Core i7 Processor (14th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; 1 Year Carry-in Warranty
Hp,AMD,AMD Ryzen 7 Octa Core Processor,119990,9,133318.0,16.0,Windows 11,Windows,1024.0,TB,40.89,16.1,1.0,In Stock,9.0,AMD Ryzen 7 Octa Core Processor; 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.89 cm (16.1 inch) Display; 1 Year Onsite warranty
Hp,Intel,Intel Core i7 Processor (13th Gen),119990,32,176490.0,16.0,Windows 11,Windows,512.0,GB SSD,40.89,16.1,1.0,In Stock,13.0,Intel Core i7 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 40.89 cm (16.1 Inch) Display; 1 Year Onsite Warranty
Msi,Intel,Intel Core i7 Processor (13th Gen),119990,26,162990.0,16.0,Windows 11,Windows,1024.0,TB,39.62,15.6,2.0,In Stock,13.0,Intel Core i7 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 39.62 cm (15.6 Inch) Display; 2 Year Carry-in Warranty
Asus,Intel,Intel Core Ultra 9 Processor,119990,21,152990.0,16.0,Windows 11,Windows,1024.0,TB,39.62,15.6,1.0,In Stock,14.0,Intel Core Ultra 9 Processor; 16 GB LPDDR5X RAM; Windows 11 Operating System; 1 TB SSD; 39.62 cm (15.6 Inch) Display; Microsoft Office Home & Student 2021; 1 Year Onsite Warranty
Msi,Intel,Intel Core Ultra 7 Processor (1st Gen),119990,25,159990.0,32.0,Windows 11,Windows,1024.0,TB,33.78,13.3,2.0,In Stock,14.0,Intel Core Ultra 7 Processor (1st Gen); 32 GB LPDDR5 RAM; Windows 11 Operating System; 1 TB SSD; 33.78 cm (13.3 inch) Touchscreen Display; 2 Year Warranty Term
Acer,Intel,Intel Core Ultra 7 Processor,119990,25,161999.0,16.0,Windows 11,Windows,1024.0,TB,36.83,14.5,1.0,In Stock,14.0,Intel Core Ultra 7 Processor; 16 GB LPDDR5X RAM; Windows 11 Operating System; 1 TB SSD; 36.83 cm (14.5 inch) Display; 1 Year Carry-in Warranty
Dell,Intel,Intel Core i7 Processor (8th Gen),119990,13,139104.0,16.0,Windows 10,Windows,512.0,GB SSD,33.78,13.3,1.0,In Stock,8.0,Intel Core i7 Processor (8th Gen); 16 GB DDR3 RAM; 64 bit Windows 10 Operating System; 512 GB SSD; 33.78 cm (13.3 inch) Display; Microsoft Office Home and Student 2016; 1 Year Onsite Warranty
Acer,Intel,Intel Core i5 Processor (13th Gen),119990,20,150999.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,13.0,Intel Core i5 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Carry-in Warranty
Asus,Intel,Intel Core Ultra 7 Processor (14th Gen),119990,11,135000.0,16.0,Windows 11,Windows,1024.0,TB,35.56,14.0,1.0,In Stock,14.0,Intel Core Ultra 7 Processor (14th Gen); 16 GB LPDDR5X RAM; Windows 11 Home Operating System; 1 TB SSD; 35.56 cm (14 inch) Touchscreen Display; 1 YEAR INTERNATIONAL
Hp,Intel,Intel Core 7 Processor,119989,17,146134.0,24.0,Windows 11,Windows,1024.0,TB,40.64,16.0,1.0,In Stock,12.0,Intel Core 7 Processor; 24 GB DDR5 RAM; Windows 11 Home Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; MS Office Home 2024 + MISC PC Game Pass DA 3M; 1 Year Onsite Warranty
Lenovo,Intel,Intel Core Ultra 7 Processor,119900,40,202890.0,16.0,Windows 11,Windows,1024.0,TB,36.83,14.5,1.0,In Stock,14.0,Intel Core Ultra 7 Processor; 16 GB LPDDR5X RAM; Windows 11 Home Operating System; 1 TB SSD; 36.83 cm (14.5 inch) Display; Office Home & Student 2021; 1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection
Hp,Intel,Intel Core i7 Processor (11th Gen),119299,4,125143.0,16.0,Windows 11,Windows,512.0,GB SSD,40.89,16.1,1.0,In Stock,11.0,Intel Core i7 Processor (11th Gen); 16 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 40.89 cm (16.1 inch) Display; Microsoft Office Home & Student 2019; 1 Year Onsite Warranty
Asus,Intel,Intel Core i5 Processor (12th Gen),119100,3,122990.0,16.0,Windows 11,Windows,512.0,GB SSD,35.56,14.0,1.0,In Stock,12.0,Intel Core i5 Processor (12th Gen); 16 GB LPDDR5 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 inch) Touchscreen Display; 1 Year Onsite Warranty
Hp,AMD,AMD Ryzen 7 Octa Core Processor,118299,3,122560.0,16.0,Windows 11,Windows,512.0,GB SSD,41.15,16.2,1.0,In Stock,9.0,AMD Ryzen 7 Octa Core Processor; 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 41.15 cm (16.2 Inch) Touchscreen Display; 1 Year Onsite Warranty
Asus,Intel,Intel Core Ultra 7 Processor,118000,12,135000.0,16.0,Windows 11,Windows,1024.0,TB,39.62,15.6,1.0,In Stock,14.0,Intel Core Ultra 7 Processor; 16 GB LPDDR5X RAM; Windows 11 Operating System; 1 TB SSD; 39.62 cm (15.6 Inch) Display; Microsoft Office Home & Student 2021; 1 Year Onsite Warranty
Lenovo,Intel,Intel Core i5 Processor (12th Gen),117932,5,125000.0,16.0,Windows 11,Windows,1024.0,TB,35.56,14.0,1.0,In Stock,12.0,Intel Core i5 Processor (12th Gen); 16 GB DDR4 RAM; Windows 11 Operating System; 1 TB SSD; 35.56 cm (14 Inch) Display; 1 Year Onsite Warranty
Lenovo,Intel,Intel Core i7 Processor (13th Gen),116990,13,135000.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,13.0,Intel Core i7 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; Microsoft Office Home & Student 2021; 1Yr Warranty and 1 Yr Accidental Damage Protection
Asus,AMD,AMD Ryzen 7 Octa Core Processor,116990,0,116990.0,16.0,Windows 10,Windows,1024.0,TB,43.94,17.3,1.0,In Stock,9.0,AMD Ryzen 7 Octa Core Processor; 16 GB DDR4 RAM; 64 bit Windows 10 Operating System; 1 TB HDD|256 GB SSD; 43.94 cm (17.3 inch) Display; 1 Year Onsite Warranty
Msi,AMD,AMD Ryzen 9 Octa Core Processor,116990,23,151990.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,2.0,In Stock,9.0,AMD Ryzen 9 Octa Core Processor; 16 GB DDR5 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 2 Year Warranty Term
Msi,Intel,Intel Core i7 Processor (12th Gen),115990,0,115990.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,2.0,In Stock,12.0,Intel Core i7 Processor (12th Gen); 16 GB DDR4 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 2 Year Carry-in Warranty
Dell,Intel,Intel Core i7 Processor (12th Gen),115990,7,126000.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,12.0,Intel Core i7 Processor (12th Gen); 16 GB DDR5 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Premium Support
Lenovo,Intel,Intel Core i7 Processor (13th Gen),114999,14,135000.0,24.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,13.0,Intel Core i7 Processor (13th Gen); 24 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; 1 Year Carry-in Warranty
Asus,Intel,Intel Core 7 Processor,114990,23,149990.0,16.0,Windows 11,Windows,512.0,GB SSD,40.64,16.0,1.0,In Stock,12.0,"Intel Core 7 Processor; 16 GB DDR5 RAM; Windows 11 Home Operating System; 512 GB SSD; 40.64 cm (16 Inch) Display; Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year; 1 Year Onsite Warranty"
Samsung,Intel,Intel Core 5 Processor,114990,13,132239.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,12.0,Intel Core 5 Processor; 16 GB LPDDR5 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Touchscreen Display; MS Office Home and Student 2021; 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
Asus,Intel,Intel Core Ultra 7 Processor,114940,27,158990.0,32.0,Windows 11,Windows,1024.0,TB,35.56,14.0,1.0,In Stock,14.0,"Intel Core Ultra 7 Processor; 32 GB LPDDR5X RAM; Windows 11 Home Operating System; 1 TB SSD; 35.56 cm (14 Inch) Touchscreen Display; Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity),
McAfee? 1 year, One-Month Membership of Adobe Creative Cloud All Apps; 1 Year Onsite warranty"
Hp,Intel,Intel Core i7 Processor (11th Gen),114100,3,118776.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,11.0,"Intel Core i7 Processor (11th Gen); 16 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; Microsoft Office Home & Student 2019, HP Documentation, HP e-service, HP BIOS recovery, HP SSRM, HP Smart, HP Jumpstarts; 1 Year onsite warranty"
Apple,Apple,Apple M3 Processor,113990,15,134900.0,16.0,Mac OS,Mac,512.0,GB SSD,33.02,13.0,1.0,In Stock,3.0,"Apple M3 Processor; 16 GB Unified Memory RAM; Mac OS Operating System; 512 GB SSD; 33.02 cm (13 Inch) Display; Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos; 1 Year Onsite Warranty"
Apple,Apple,Apple M3 Processor,113990,15,134900.0,16.0,Mac OS,Mac,256.0,GB SSD,38.86,15.3,1.0,In Stock,3.0,"Apple M3 Processor; 16 GB Unified Memory RAM; Mac OS Operating System; 256 GB SSD; 38.86 cm (15.3 Inch) Display; Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos, Weather; 1 Year Limited Warranty"
